Skagen, Fredrik (1936-....)
Skakic-Begic, Sylvie  Traducteur
Skala, Martina
Skali, Faouzi
Skalitz, Anne  Directeur
Skarendahl, ̊Ake (1944-....)  Editeur scientifique
Skemp, Ethan
Skhiri, Éric
Skibka, Dominique  Traducteur
Skinner, Peter
Skira, Bernard
Skira, Pierre (1938-....)  Illustrateur
Sklar, Joël
Skolle, Philippe (1956-....)  Illustrateur
Skorecki, Louis
Skowron, Chrystel
Skrobonja, Goran
Skrotzky, Nicolas
Skwara, Erich Wolfgang (1948-....)
Skyman, Professeur (1950-....)  Préfacier
Skynner, Robin (1922-....)
Slaatten, Haavald
Slacik, Anne (1959-....)
Sladovic, Anne  Traducteur
Slama, Alain-Gérard
Slama, Marie-Gabrielle (1971-....)
Slama, Michel (1958-....)
Slawinska, Ania
Slawski, Wolfgang (1964-....)  Illustrateur
Slegers, Liesbet
Sleiman, Rakhsat  Rédacteur
Slesin, Suzanne
Slim, Iceberg (1918-1992)
Slimani-Direche, Karima
Slitine, Florence
Sliwka, Corinne  Directeur
Sloan, Annie
Slocombe, Romain (1953-....)
Slocum, Joshua (1844-1909)
Slomka Saguy, Irit
Slonim, Mark Lvovitch (1894-1976)  Traducteur
Sloterdijk, Peter (1947-....)
Słowacki, Juliusz (1809-1849)
Smadja, Brigitte (1955-....)
Smadja, Edgar
Smadja, Isabelle
Smadja, Roger
Smadja, Roger  Préfacier
Small, Bertrice
Small, Térésa (1960-....)  Illustrateur
Smallman, Tom
Smath, Jerry  Illustrateur
Smax, Willy
Smeaton, Angela  Traducteur
Smedt, Marc de (1946-....)
Smedt, Marc de (1946-....)  Editeur scientifique
Smeralda-Amon, Juliette
Smets, Alexis (1934-....)  Traducteur
Smigiel, Eddie
Smiley, Jane (1949-....)
Smiley, Simon
Smirnova, Enguelina Sergueevna
Smith, Adam (1723-1790)
Smith, Alastair (1964-....)
Smith, Alastair (1964-....)  Rédacteur
Smith, Andy (1963-....)
Smith, Andy (1963-....)  Directeur
Smith, Anthony Donald (1926-....)
Smith, Barbara Dawson
Smith, Bud
Smith, Carol (1938-....)
Smith, Christopher (19..-.... ; illustrateur de livres pour enfants)  Illustrateur
Smith, Clark Ashton (1893-1961)
Smith, David J. (1944-....)
Smith, Deborah
Smith, Delia
Smith, Dodie (1896-1990)  Auteur adapté
Smith, Eric A.
Smith, Frank (1968-....)
Smith, Georgia Glynn  Illustrateur
Smith, Jeff (1960-....)
Smith, John (19..-.... ; auteur d'un ouvrage sur la sexualité)
Smith, Karen Rose
Smith, Lane  Illustrateur
Smith, Martin Cruz (1942-....)
Smith, Michael Marshall (1965-....)
Smith, Michel (1948-....)
Smith, Patty
Smith, Pauline Mary (1940-....)  Editeur scientifique
Smith, Richard J. H.  Editeur scientifique
Smith, Sean (1955-....)
Smith, Stephen (1956-....)
Smith, Tobin
Smith, Wilbur (1933-....)
Smith, Zadie (1975-....)
Smits, Marianne (1941-....)
Smitz, Paul
Smoke, Jim (1933-....)
Smolderen, Thierry
Smolderen, Thierry (1954-....)
Smolker, Rachel
Šnajder, Slobodan (1948-....)
Snégaroff, Thomas
Snicket, Lemony
Sniderman, Paul M. (1941-....)  Directeur
Sniegoski, Thomas E.
Snoodijk, Tijn
Snyder, Christopher A.
Snyder, Gary (1930-....)
Snyder, Mark B.  Editeur scientifique
Soares, Jô (1938-....)
Soares, Mário (1924-....)
Sobczak, André
Sobecki, Catherine  Traducteur
Sobelman, Isabelle (1962-....)
Sobotta, Johannes (1869-1945)
Sobrero, Alberto M.  Préfacier
Soccol, Brice
Sochard, Frédéric (1966-....)  Illustrateur
Sochard, Frédéric (1966-....)  Traducteur
Söderblom, Staffan (1947-....)
Söderström, Ola
Sodore, Mathieu  Illustrateur
Soënen, René (1943 - ....)  Directeur
Soesbee, Ree
Soffel, Michael H.  Editeur scientifique
Sofi
Sofia (19..-.... ; auteur de bandes dessinées)
Sofia (1948-....)
Sofia (1948-....)  Traducteur
Sofsky, Wolfgang (1952-....)
Sogliuzzo, Jean
Sogno, Claudia (1957-....)
Sogno, Pierre
Sohier, Adolphe (19..-.... ; médecin)
Sohn, Amy
Sohn, Anne-Marie (1946-....)  Editeur scientifique
Sohn, Christof
Sohnle, Jochen
Soichot, Jacques
Soilihi, Zaharia  Editeur scientifique
Soimaud, Sandrine (1965-....)
Soirot, Christophe  Traducteur
Soirot, Yuko  Traducteur
Soisson, Jean-Pierre (1934-....)
Soissons, Pierre  Illustrateur
Sojcher, Frédéric
Sojcher, Jacques (1939-....)
Sojcher, Jacques (1939-....)  Directeur
Sokal (1954-....)
Sokemahou, Jean-Marcel
Sokol, Éliane  Editeur scientifique
Sokoloff, Véronique
Sokologorsky, Irène  Traducteur
Sokolov ,  Boris (1938-....)
Sol, Hélène (1955-....)  Editeur scientifique
Sola, Georges
Sola, Jean  Traducteur
Solaire, Pascale
Solal, Jean-Luc (1963-....)  Editeur scientifique
Solal, Jérôme  Editeur scientifique
Solan, Eilon
Solan, Eilon  Rédacteur
Solano, Catherine
Solano, Raymond
Solano, Wilebaldo
Solans, Ivan
Solaris, Sébastien
Solbès, Jean
Soldi, David  Traducteur
Soldo, Edina  Rédacteur
Sole Croce, Maria  Directeur
Sole Macchia, Maria
Solé, Jean (1948-....)
Solé, Robert (1946-....)
Soleil, Christian (1962?-....)
Soleil, Hippolyte
Soleil, Sylvain
Soleil, Yoli
Soleilhac, Nicole
Solemne, Marie de
Soler, Alain  Directeur
Soler, André (19..-.... ; poète)
Soler, André  Editeur scientifique
 Soler, Colette 
Soler, Ferdinand
Soler, Francis (1949-....)
Soler, Jean (19..-.... ; conseiller culturel)
Soler, Thierry
Soler-Thèbes, Bernard
Solère, Jean-Luc  Editeur scientifique
SOLERené (1947-....)
Solès, Bertrand
Solesmes, François
Solesmes, François  Editeur scientifique
Solet, Bertrand (1933-....)
Soletti, Pierre
Soliane, Ian (1966-....)
Solignac, Philippe (1947-....)  Rédacteur
Solignac-Saint-Cernin, Hélène  Directeur
Soligny, Jérôme (1953-....)
Soline (1961-....)  Illustrateur
Solis, René  Traducteur
Solis-Ponton, Leticia  Directeur
Solitaire de Champagne, Un
Soljenitsyne, Aleksandr Isaevitch (1918-....)
Sollacaro, Gilberte  Traducteur
Solle, Guy
Sollero, Jean-Luc  Illustrateur
Sollers, Philippe (1936-....)
Sollogoub, A. A.
Solly, Julie
Solminihac, Olivier de (1976-....)
Solms, Élisabeth de  Traducteur
Solnik, Bruno (1946-....)
Solnit, Rebecca
Sologoub, Fedor Kouzmitch (1863-1927)
Solomon, Andrew
Solomonick, Abraham
Solon, David (1969-....)
Solon, Eleanor
Solotareff, Grégoire (1953-....)
Solovieff, Georges (1921-....)
Solovieff, Georges (1933-....)
Solt, Bruno
Soltanzadeh, Assef
Solveig
Solvès, Juliette  Directeur
Som, O'Niel V.  Auteur adapté
Somat, Alain
Sombardier, Pascal (1953?-....)
Sombrun, Corine
Somerville, Louisa
Somerville, Robert (1930-....)
Sommacco, Valérie
Sommant, Micheline
Sommer, Anna (1968-....)  Commentateur
Sommer, Jacques (1934-....)
Sommer, Sven
Sommers, Stephen  Auteur adapté
Sommier, Daniel
Sommier, Isabelle
Sommier, Patricia  Traducteur
Somogyi, Alexandre  Directeur
Somoza, José Carlos (1959-....)
Somson, Françoise (1948-....)  Illustrateur
Somtow, S. P. (1952-....)
Soncarrieu, Roger
Sone, Keiko
Sonebi, Mohamed (1961-....)  Editeur scientifique
Sonet, Denis (1926-....)
Song  Adaptateur
Songy, Jean-Christophe
Sönksen, Peter
Sonntag, Linda
Sonoda, Hideki (1957 - ....)
Sonoda, Ken'ichi
Sontag, Katja
Sontag, Susan (1933-....)
Sontag, Viviane (1934-....)
Sony Labou Tansi
Sooley, Howard  Illustrateur
Soonckindt-Bielok, Edith  Traducteur
Soopramanien, Raj
Soper, Mark E.
Sophie (1954?-....)
Sophocle
Sophrone de Jérusalem (saint)
Soppelsa, Jacques (1943-....)
Soraye-Racape, Marie (1899-1975)
Sorbets, Claude  Directeur
Sorbets, Germaine
Sorbière, Samuel (1615-1670)
Sordelli, Jean-Claude
Sordet, Claude
Sordini, Ettore
Sordino, Marie-Christine
Sordot, Matthieu (1970-....)  Illustrateur
Sore, Anne-Catherine
Sorel, Guillaume (1966-....)
Sorel, Guillaume (1966-....)  Illustrateur
Sorel, Jean-Marc  Directeur
SØrensen, Agnete
Sorenson, Stephen (19..-...)  Collaborateur
Sorente, Isabelle (1971-....)
Soret, Daniel  Illustrateur
Soret-Catteau, Dorothée
Sorg, Jean-Paul (1941-....)
Sorgi, Marcello (1955-....)
Sorgue, Mireille (1944-1967)
Soria (esprit)
Soria, Jean-Charles
Soria, Victor M.  Directeur
Soriano, Catherine (1951-....)  Traducteur
Soriano, Marc (1918-1994)
Soriano, Paul  Directeur
Soriano, Véronique (1948-....)
Sorin-Barreteau, Liliane  Editeur scientifique
Sorio, Rossella  Rédacteur
Sorlot, Marc
Sornin, Sandra
Soros, George (1930?-....)
Sorosina, Éric
Sorre, Jérôme (1974-....)
Sorrell, Katherine
Sorti, Francesco
Sos, Paul
Sosa, Marcelo  Illustrateur
Sosoe, Lukas K. (1955-....)  Directeur
Sosoe, Lukas K. (1955-....)  Traducteur
Sossé, Maryvonne  Traducteur
Sossou, Sossé (1952-....)
Soto, Gustavo
Soto-Heim, Patricia  Collaborateur
Sottejeau, Patrick
Sou-tchien
Souaïdia, Habib (1969-....)
Soubeyran, Olivier
Soubeyroux, Jacques  Directeur
Soubigou, Alain
Soubigou, Alain  Traducteur
Soubiran, Marie-Hélène (1948-....)
Soubrié, Claudine  Directeur
Soubrier Pérez, Nicole
Soubrier, Jean-François (1948-....)
Soucacos, Panayotis  Editeur scientifique
Souchard, Philippe-Emmanuel
Souchard, Philippe-Emmanuel  Editeur scientifique
Souchaud, Sylvain (1971-....)
Souche, Georges (1957-....)  Illustrateur
Souchère, Christian (1946-....)
Souchet, Jean-Luc  Editeur scientifique
Souchet-Robert, Maryse du
Souchon, Alain (1945-....)
Souchon, Cécile (1946-....)
Souchon, Cécile (1946-....)  Directeur
Souchon, Christian  Editeur scientifique
Souchon, Hélène  Adaptateur
Souchon, Hélène  Traducteur
Soucy, Gaétan
Soucy, Gervais  Traducteur
Souder, Dominique
Soudry, René (1921-....)
Souei, Christelle
Soufflard, Thierry
Soufflet, Jean
Soufflet, Olivier  Editeur scientifique
Soufflet, Pierre (1963-....)
Souffrin, Pierre (1935-2002)  Editeur scientifique
Souillet, Henri (1899-1951)
Souk-Aloun, Phou Ngeun (1944-....)
Soukehal, Rabah
Soukiassian, Georges
Soukouti, Nader
Soula, Christian  Illustrateur
Soula, Joëlle  Illustrateur
Soula, Nathalie  Directeur
Soulac, Anne-Marie  Traducteur
Soulage, Bernard (1948-....)  Editeur scientifique
Soulages, François
Soulages, François  Directeur
Soulard, Hervé  Traducteur
Soulard, Isabelle
Soulas, Hélène  Rédacteur
Soulat, Philippe (1941-....)
Soulat, Philippe (1966-....)  Collaborateur
Soulat, Robert (1923-1994)  Traducteur
Soulban, Lucien
Soulé de Lafont, Éric (1955-....)
Soulé de Lafont, Éric (1955-....)  Illustrateur
Soulé de Lafont, Marjorie (1971-....)
Soulé, Marc
Soulé, Robert (1926-....)
Soulet, Jean-François (1942-....)
Soulet, Jean-François (1942-....)  Illustrateur
Soulet, Jean-Jacques
Soulet, Philippe
Souletie, Jean-Louis
Soulez, Antonia  Editeur scientifique
Soulez, Bettina
Soulez, Philippe (1943-1994)
Soulez-Larivière, Daniel (1942-....)
Soulhol, Bernard
Soulié, Claude (1950-....)
Soulié, Daniel (1959-....)
Soulié, Gabriel  Editeur scientifique
Soulié, Tony (1955-....)  Illustrateur
Soulier, Daniel (1950-....)
Soulier-François, Françoise
Soulières, Robert (1950-....)
Soulingeas, Yves (1948-....)  Directeur
Soullez, Christophe
Soum, Henri
Soumagne, Jean  Directeur
Soumeillan, Marie
Soumillard, Gérard (1953-....)
Soumy, Jean-Guy (1952-....)
Sounier, Jean-Paul  Editeur scientifique
Souny, William (1970-....)
Souquet, Catherine  Rédacteur
Sourd, Anny-Jane
Sourdel, Dominique
Sourdel, Janine
Sourdin, Bruno (1953-....)
Sourdot, Isabelle
Souriac, René
Sourie, Muriel-André
Sourisseau, Jean Christophe  Directeur
Sourmail, Jacques (1953-....)
Sournia, Jean-Charles (1917-....)  Directeur
Soury, André (1924-....)
Soury-Ligier, Françoise (1943-....)
Sousa, David de
Sousa, Henrique Teixeira de (1919-....)
Soussan, André
Soussan, Judith
Soussen, Gilbert  Editeur scientifique
Soust, Jeanne
Soustelle, Jacques
Soustelle, Jacques (1912-1990)
South, Sheri Cobb
Southwick, Teresa
Soutif, Daniel (1946-....)
Soutif, Maurice
Soutif, Michel
Soutou, Christian
Souty, François  Editeur scientifique
Souty, Patrick
Souvay, Liliane
Souvay, Pierre (1941-....)
Souverain, Jacques (164. ?-1699 ?)
Souvestre, Émile (1806-1854)
Souvestre, Pierre (1874-1914)  Auteur adapté
Souvignet, Kaori  Illustrateur
Souvré, Jacqueline  Traducteur
Souyri, Pierre-François (1952-....)
Souzenelle, Annick de
Sova, Antonín
Sow, Fatou (19..-.... ; chercheur)  Editeur scientifique
Sow, Moussa
Soye, Jean-Noël de (1955-....)  Illustrateur
Soye, Suzanne de (1932-....)
Soyer, Carine (1973-....)  Illustrateur
Soyer, Jean-Claude
Soyer, Michelle (1941-....)
Soyer, Virginie-Alice
Soyez, Janine
Soyinka, Wole (1934-....)
Soysal, Ahmet (1957-....)  Traducteur
Sozzani, Franca
Spadoni, Patrice
Schmitt, Bertrand (1969-....)  Traducteur
Schmitt, Charley
Schmitt, Christian (1954-....)
Schmitt, Christine
Schmitt, Didier (1961-....)
Schmitt, Éric-Emmanuel (1960-....)
Schmitt, Évelyne  Traducteur
Schmitt, Jean-Claude (1946-....)
Schmitt, Jean-Claude (1946-....)  Directeur
Schmitt, Jean-Marie (1952-....)
Schmitt, Jean-Michel (1952-....)  Editeur scientifique
Schmitt, Jean-Pierre
Schmitt, Jean-Pierre (1970-....)
Schmitt, Maurice (1930-....)
Schmitt, Maxime
Schmitt, Solange (1924-....)
Schmitt-Pantel, Pauline (1947-....)  Directeur
Schmitter, Elke (1961-....)
Schmitz, Marie-Thérèse
Schmitz, Philippe
Schmitz, Robert (1932-....)
Schmuckle-Mollard, Christiane  Directeur
Schmutz, Jacob  Editeur scientifique
Schnabel, William
Schnapp-Gourbeillon, Annie
Schnapper, Antoine  Préfacier
Schnapper, Dominique (1934-....)
Schnapper, Dominique (1934-....)  Postfacier
Schneck, Jean-Paul (1961-....)
Schnedecker, Catherine
Schneeberger, Pascal (1968-....)  Rédacteur
Schneegans, Marie-Pierre
Schneider, Anne-Laure  Editeur scientifique
Schneider, Benoît  Directeur
Schneider, Christine
Schneider, Christophe (1966-....)
Schneider, Élisabeth (1958-.... ; institutrice)
Schneider, Francis (1953-....)
Schneider, Greg  Illustrateur
Schneider, Helga
Schneider, Jean (1941-....)  Directeur
Schneider, Jean-Bernard
Schneider, Jean-Pierre (1946-....)  Collaborateur
Schneider, Joachim
Schneider, Marcel (1913-....)
Schneider, Marcel (1913-....)  Editeur scientifique
Schneider, Michel (1944-....)
Schneider, Michèle (19..-.... ; traductrice)  Traducteur
Schneider, Norbert (1945-....)
Schneider, Peter (1940-....)
Schneider, Robert (19..-.... ; professeur technique)
Schneider, Sherrie
Schneider, Thomas (19..-.... ; spécialiste d'E. M. Remarque)  Editeur scientifique
Schneider, Wolfgang (1952-....)  Editeur scientifique
Schneider, Yvon  Directeur
Schneidermann,  Bernard
Schneidermann, Daniel
Schneilin, Gérard  Directeur
Schneiter, Sylvie  Traducteur
Schnell, Céline  Illustrateur
Schnerb, Claude
Schnetzler, Jean-Pierre
Schnibben, Cordt  Directeur
Schnitzler, Arthur (1862-1931)
Schnitzler-Lenoble, Annik (1952-....)
Schnyder, Gabrielle
Schnyder, Peter (1946-....)  Editeur scientifique
Schoch de Neforn, Sylvie
Schoch de Neforn, Sylvie  Traducteur
Schödel, Bettina
Schoemperlen, Diane
Schoenauer, Christian
Schoenberg, Arnold (1874-1951)
Schoendorff, Max (1934-....)
Scholes, Katherine
Scholes, Kevan
Scholtès, Armand (1935-....)  Illustrateur
Scholz, Dieter
Schönfelder, Manfred  Editeur scientifique
Schooler, Lynn (1954-....)
Schooyans, Michel (1930-....)
Schopenhauer, Arthur (1788-1860)
Schopp, Claude (1943-....)
Schopp, Claude (1943-....)  Editeur scientifique
Schopp, Claude (1943-....)  Préfacier
Schosteck, Jean-Pierre (1942-....)  Directeur
Schott, Nathalie  Illustrateur
Schott-Thieffry, Isabelle
Schottdorf-Timm, Christine
Schoumann, Hélène
Schramek, E.-R.
Schrantz, Michel  Directeur
Schratter, Dagmar
Schraub, Simon  Directeur
Schreiber, Herrmann (1924-....)
Schreiber, Jean-Philippe
Schreiber, Jérôme
Schreiner, Annette
Schreiner, Bernard (1937-....)  Rédacteur
Schrenck, Gilbert
Schreque, Pascal
Schreyer, Jacques (1924-....)
Schreyer, Michèle  Traducteur
Schrodi, Lucien
Schroeder, Catherine
Schroeder, Karl (1962-....)
Schroeder, Liliane (1920-....)
Schubert, Dieter
Schubert, Helga (1940-....)
Schubert, Ingrid
Schübler, Walter (1963-....)
Schuffenecker, Gérard
Schuhl, Jean-Jacques
Schuhler, Carolin
Schuhmacher, Roger
Schuiten, François (1956-....)
Schuiten, François (1956-....)  Illustrateur
Schulé, Alain
Schuller, Antoine (1975?-....)
Schüller, Christian
Schulman, Peter
Schulman, Sarah (1858-....)
Schulte Nordholt, Anna Elisabeth
Schulte-Peevers, Andrea
Schulte-Tenckhoff, Isabelle (1953-....)
Schulthess, Danièle (1957-....)  Illustrateur
Schultz, Patrick
Schulz, Charles Monroe (1922-2000)
Schulz, Hans-Rudolf
Schulz, Hermann (1938-....)
Schulze, Sharon
Schumacher, Bernard N.
Schumacher, Susanne
Schuon, Frithjof (1907-....)
Schürch, Bernard (1947-....)
Schuré, Édouard (1841-1929)
Schurer, Geneviève
Schuster, Julien  Illustrateur
Schutt, Karin
Schutyser, Sebastian  Illustrateur
Schütz, Bernhard
Schütz, Frédéric
Schütze, Rolf A. (1934-....)
Schuwer, Philippe (1930-....)
Schwab, Catherine  Directeur
Schwab, Françoise  Editeur scientifique
Schwab, Norbert  Editeur scientifique
Schwabenthan, Sabine
Schwaller de Lubicz, René Adolphe (1887-1961)
Schwaller, Céline (1968-....)  Traducteur
Schwander, Hélène  Illustrateur
Schwartz, Annie  Directeur
Schwartz, Claude
Schwartz, Daniel (1955-....)  Illustrateur
Schwartz, Élisabeth  Préfacier
Schwartz, Irène
Schwartz, Irène  Traducteur
Schwartz, Isabelle
Schwartz, Krystel
Schwartz, Laurent (1967-....)
Schwartz, Marc  Illustrateur
Schwartz, Maxime
Schwartz, Olivier (1951-....)
Schwartz, Olivier (1963-....)
Schwartz, Olivier (1963-....)  Illustrateur
Schwartz, Randal L.
Schwartz, Ros  Traducteur
Schwartz, Roslyn (1951-....)
Schwartzbrod, Delphine
Schwarz, Christina
Schwarz, Lieselotte  Illustrateur
Schwarz, Siegfried (1950-....)
Schwarzenbach, Annemarie (1908-1942)
Schwebel, Laurent (1959-....)
Schweich, Daniel  Directeur
Schweighoffer, Nathalie
Schweitz, Daniel
Schweitzer, Cathy
Schweitzer, Louis (1952-....)  Directeur
Schweitzer, Sylvie (1951-....)
Schwendenmann, Lucien  Editeur scientifique
Schwendiman, Blake
Schwengler, Bernard
Schwentzel, Christian-Georges
Schwertz, Patrick
Schweyer, Anne-Valérie
Schweyer, François-Xavier
Schwing, Annie
Schwint, Didier
Schwitzguébel, Adhémar (1844-1895)
Schwob, Marcel (1867-1905)
Schyns, Pascale Lora
Sciaky, Danielle
Sciama, Yves
Sciama, Yves (1964-....)  Traducteur
Scianna, Ferdinando (1943-....)
Sciarini, Pascal  Directeur
Sciascia, Leonardo (1921-1989)
Scipion, Robert
Scitivaux, Frédéric de
Sclaresky, Monique
Scoffier, Richard
Scohy, Alain
 Scopelliti ,  Paolo
 Scopelliti ,  Paolo  Editeur scientifique
Scoppettone, Sandra
Scot, Jean-Paul
Scott, Alexandra
Scott, Andrew M.
Scott, Ann (1965-....)
Scott, Christine
Scott, Jerry
Scott, Joan Wallach (1941-....)
Scott, John (19..-.... ; professeur de yoga)
Scott, John S. (19..-.... ; traducteur)  Traducteur
Scott,  Kendall  Collaborateur
Scott, Malcolm (1939-....)  Editeur scientifique
Scott, Manda
Scott, Martin (19..-.... ; romancier)
Scott, Peter David  Illustrateur
Scott, Philippa
Scott, Walter (1771-1832)
Scott-Aitken, Lynelle
Scott-Clark, Cathy
Scotto, Jean-Luc  Illustrateur
Scotto, Serge
Scotto, Thomas (1975-....)
Scottoline, Lisa
Scouarnec, Michel (1934-....)
Scouvart, Robert (1946-....)  Illustrateur
Scratchy, Lili (1969-....)
Screech, Michael Andrew (1926-....)
Scribano, Maria Emanuela (1948-....)
Scribe, Marcel  Directeur
Scriff, Guy
Scrima, David (1971-....)
Scrima, David (1971-....)  Illustrateur
Scriven, Valerie
Scrivner, Jane
Sctrick, Robert  Traducteur
Scudéry, Madeleine de (1607-1701)
Sculfort, Marie-France
Sdralevich, Teresa  Illustrateur
Seabra Martins, Antônio Carlos  Illustrateur
Seagrave, Peggy
Seagrave, Sterling
Search, Gay
Searle, Bobbi
Sears, Barry
Seauve, Jeanne de (1905-1996)
Seaux, Frédéric
Sebag, Alain (19..-.... ; romancier)
Sebag, Gabriel (1961-....)
Sebag, Guy  Collaborateur
Sebag, Paul
Sebag-Lanoë, Renée (1945-....)
Sebald, Winfried Georg (1944-2001)
Seban, Claude  Traducteur
Seban, Gilles (19..-.... ; psychanalyste)
Seban, Jean-Marc (1953-....)
Sébaoun, Olivier
Sebastia, François  Directeur
Sebastian, Mihail (1907-1945)
Sebbag, Georges  Editeur scientifique
Sebbah, François-David
Sebban, Michaël (1966-....)
Sebbar, Leïla (1941-....)
Sebbar, Leïla (1941-....)  Editeur scientifique
Sebben, Roland
Sèbe, Alain  Illustrateur
Sebe, Yvan
Sébert, Philippe (1952-....)  Editeur scientifique
Sebestik, Jan (1931-....)  Editeur scientifique
Sébile, Patrick
Sébillot, Paul (1843-1918)
Sébillot, Paul (1843-1918)  Editeur scientifique
Sébillot, Paul-Yves (1885-1971)
Sebillotte, Laurent (1962-....)  Directeur
Secaz, Thomas  Traducteur
Secchi, Jean-Marie (1942-....)
Séchan, Olivier (1911-....)  Traducteur
Séchan, Thierry (1949-....)
Séchan, Thierry (1949-....)  Traducteur
Séchet, Raymonde (1952-....)  Directeur
Seck, Thierno  Directeur
Secka, Frank (1965-....)
Second, Jean (1511-1536)
Secq, Catherine (1956-....)  Editeur scientifique
Secret, Jean (1904-1981)
Secretan, Catherine
Secretan, Christiane  Traducteur
Secretan, Philibert (1926-....)
Secretan, Philibert (1926-....)  Directeur
Secretan, Philibert (1926-....)  Traducteur
Sed-Rajna, Gabrielle  Traducteur
Séda
Sedacer, Guillaume (13..-1383?)
Sedaris, David
Sédat, Jacques  Préfacier
Seddik, Youssef (1943-....)  Editeur scientifique
Seddiki, Reyda  Traducteur
Sedel-Lemmonier, Catherine
Sedeyn, Marie-Jeanne
Sedeyn, Olivier  Editeur scientifique
Sédillot, Stéphanie (1969-....)
Sédir, Georges (1927-....)
Sedjari, Ali  Directeur
Sedley, Kate
Seebacher, Jacques  Directeur
Seebacher, Jacques  Editeur scientifique
Seelow, Alice  Traducteur
Seemuller, Janine
Seetzen, Ulrich Jasper (1767-1811)
Seewald, Marie-Claire  Traducteur
Sefcick, Jean-Pierre  Rédacteur
Segala, Charlene  Illustrateur
Segala, Charline
Segala, Charline  Illustrateur
Ségala, Claire  Rédacteur
Ségalat, Laurent
Ségalat, Roger-Jean (1934-....)
Ségalen, Jean-Marie
Segalen, Martine
Segalen, Martine  Directeur
Segaud, Evelyne (1939-....)
Seghers, Pierre (1906-1987)
Segol, Agneta  Traducteur
Segond, André (1936-....)
Segond, André (1936-....)  Directeur
Segond, André (1936-....)  Editeur scientifique
Segond, André (1936-....)  Préfacier
Segond, Frédérique  Directeur
Segond, Louis (1810-1885)  Traducteur
Segonds, Alain Philippe (1942-....)  Traducteur
Segrelles, Vicente (1936-....)
Segrestin, Blanche  Rédacteur
Segrétain, Franck  Rédacteur
Ségu, Frédéric (1964-....)
Séguéla, Harry (1921-....)
Seguela-Saulais, Simone
Seguí, Antonio (1934-....)  Illustrateur
Séguin, Antoine (1965-....)  Adaptateur
Seguin, Boris (1948?-....)
Séguin, Gaëtan de  Illustrateur
Seguin, Marc (1939-....)  Editeur scientifique
Seguin-Cadiche, Daniel
Seguin-Fontes, Marthe (1924-....)  Illustrateur
Séguinard, Philippe  Illustrateur
Séguineau, Raymond
Ségur, Philippe
Ségur, Sophie de (1799-1874)
Ségura, Jean-Louis  Directeur
Segura, Josette (1950-....)
Ségura, Magali (1972-....)
Séguret, Anne (1925-....)  Illustrateur
Séguret, Christian
Séguret, Frédéric
Séguret, Serge (1960-....)
Séguy, Fabienne (1971-....)
Séguy, Philippe (1958-....)
Séguy, Sylviane
Séhan, Jean-François
Séhan, Jean-François  Traducteur
Sei, Leeza (1967-...)
Seibel, Claude (1934-....)  Préfacier
Seide, Stuart (1946-....)  Traducteur
Seidman, Hillel (1915-1995)
Seif, Rony (1967-....)
Seife, Charles
Seifert, Josef W. (19..-.... ; formateur)
Seiffert, Rachel (1972?-....)
Seigle, Louis
Seignalet, Christian
Seigneur, Edgard
Seigneur, Edgard  Traducteur
Seigneur, François (1942-....)
Seigneur, Olivier (1956-....)
Seignobos, Christian
Seignobos, Fabien  Illustrateur
Seignolle, Claude (1917-....)
Seignon, Patrick (1947-....)
Seillan, Jean-Marie  Editeur scientifique
Seinturier, Jean (1943-....)  Editeur scientifique
Séité, Yannick
Seiter, Roger (1955-....)
Seither, Grégoire
Seitte, Adrien
Seitz, Jean-François
Seitz, Rainer  Editeur scientifique
Séjourné, Gaël  Illustrateur
Séjourné, Robert
Sekihara, Akira  Traducteur
Sekizumi, Kaoru  Traducteur
Seksik, Laurent (1965?-....)
Sélaudoux, Marie-José
Selby, Richard  Illustrateur
Séléna de S.
Seleskovitch, Danica (1921-....)
Seletzky, Serge
Self, Will (1961-....)
Selke, Ilona
Sell, Maren
Sell, Yves
Sellam, Salomon (1955-....)
Sellato, Bernard (1951-....)
Sellers, Alexandra
Sellès, Jacques
Sellier, André (1920-....)
Sellier, Antoine (1964-....)
Sellier, Jean (1941-....)
Sellier, Marie (1953-....)
Sellin, Loïc (1950-....)  Directeur
Sellin, Pascal  Illustrateur
Sellon, Edward (1818-1866)
Selly, Giova
Selon, Isabelle
Selvadjian, Martine  Traducteur
Selvadurai, Shyam (1965-....)
Selznick, Brian  Illustrateur
Semah, Franck  Directeur
Semaille-Safar, Caroline  Rédacteur
Sembach, Klaus-Jürgen (1933-....)
Sembel, Nicolas
Sembic, Guy
Semblançay, Anne de
Semelet, Camille
Séménoff, Marie  Traducteur
Séméria, Yves (1956-....)
Semeteys, Bernard  Illustrateur
Semin, Didier (1954-....)
Semin, Didier  Préfacier
Sempé, Jean-Jacques (1932-....)
Sempé, Jean-Jacques (1932-....)  Illustrateur
Semprún, Jorge (1923-....)
Sénac, Jean (1926-1973)
Sénac, Philippe  Editeur scientifique
Senan, Loïc  Illustrateur
Senarclens, Pierre de
Senarclens, Pierre de  Collaborateur
Sénat, David
Senaux, Philippe (1953-....)
Sendak, Maurice (1928-....)  Illustrateur
Sender, Françoise  Directeur
Sendler, Egon
Sendre-Haïdar, Michèle
Sendrey, Gérard (1928-....)
Sendrowicz, Laurence  Traducteur
Sené, Jean-François (1946-....)
